statement,file_path,INCLUDE,INCLUDE_PATH,DEPENDENCY_EXISTS,LIBNAME,MACRO_DEF,MACRO_CALL,tables_sourcejoin,tables_table,source,input_table,output_table,WRITE_BACK,MISSING_LIBNAME
%include '/folders/myfolders/test1/make_sort_order.sas';,SAS Files\sdtm_ae.sas,yes,/folders/myfolders/test1/make_sort_order.sas,Yes,,,,,,,,,No,
%include '/folders/myfolders/test1/make_empty_dataset.sas';,SAS Files\sdtm_ae.sas,yes,/folders/myfolders/test1/make_empty_dataset.sas,Yes,,,,,,,,,No,
"%make_empty_dataset(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=ae);",SAS Files\sdtm_ae.sas,,,,,,make_empty_dataset,,,,,,No,
%put &aekeepstring;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
options missing = ' ';,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
data ae;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
set empty_ae,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
source.adverse;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
studyid = 'xyz123';,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
domain = 'ae';,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
usubjid = left(uniqueid);,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
proc sort,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
data=ae;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
by usubjid;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
data ae;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
merge ae(in=inae) target.dm(keep=usubjid rfstdtc);,SAS Files\sdtm_ae.sas,,,,,,,"ae(in=inae), target.dm(keep=usubjid, rfstdtc)",,,,,No,
by usubjid;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
if inae;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
"%make_sdtm_dy(refdate=rfstdtc,date=aestdtc);",SAS Files\sdtm_ae.sas,,,,,,make_sdtm_dy,,,,,,No,
"%make_sdtm_dy(refdate=rfstdtc,date=aeendtc);",SAS Files\sdtm_ae.sas,,,,,,make_sdtm_dy,,,,,,No,
run;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
proc sort,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
data=ae;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
by studyid usubjid aedecod aestdtc aeendtc;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
data ae;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
retain studyid domain usubjid aeseq aeterm aedecod aebodsys aesev aeser aeacn aerel aestdtc,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
aeendtc aestdy aeendy;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
set ae(drop=aeseq);,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
by studyid usubjid aedecod aestdtc aeendtc;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
if not (first.aeendtc and last.aeendtc) then,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
"put ""warn"" ""ing: key variables do not define an unique record. "" usubjid=;",SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
retain aeseq;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
if first.usubjid then,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
aeseq = 1;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
else,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
aeseq = aeseq + 1;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
"label aeseq = ""sequence number"";",SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
"%make_sort_order(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=ae);",SAS Files\sdtm_ae.sas,,,,,,make_sort_order,,,,,,No,
proc sort,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
data=ae(keep = &aekeepstring),SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
out=target.ae;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
by &aesortstring;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ae.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/common.sas';,SAS Files\sdtm_dm.sas,yes,/folders/myfolders/test1/common.sas,No,,,,,,,,,No,
%common;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/make_empty_dataset.sas';,SAS Files\sdtm_dm.sas,yes,/folders/myfolders/test1/make_empty_dataset.sas,Yes,,,,,,,,,No,
"%make_empty_dataset(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=dm);",SAS Files\sdtm_dm.sas,,,,,,make_empty_dataset,,,,,,No,
proc sort,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
data=source.dosing(keep=subject startdt enddt),SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
out=dosing;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
by subject startdt;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
data dosing;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
set dosing;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
by subject;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
format firstdose lastdose mmddyy10.;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
retain firstdose lastdose;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
if first.subject then,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
do;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
firstdose = .;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
lastdose = .;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
end;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"firstdose = min(firstdose,startdt,enddt);",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"lastdose = max(lastdose,startdt,enddt);",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
drop startdt enddt;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
if last.subject;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
proc sort,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
data=source.demographic,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
out=demographic;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
by subject;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
data demog_dose;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
merge demographic,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
dosing;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
by subject;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
data dm;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
set empty_dm,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
demog_dose;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
studyid = 'xyz123';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
domain = 'dm';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
usubjid = left(uniqueid);,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"subjid = put(subject,3.);",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"rfstdtc = put(firstdose,yymmdd10.);",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"rfendtc = put(lastdose,yymmdd10.);",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"siteid = substr(subjid,1,1) || ""00"";",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"brthdtc = put(dob,yymmdd10.);",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"age = floor ((intck('month',dob,firstdose) -",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
(day(firstdose) < day(dob))) / 12);,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
if age ne . then,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
ageu = 'years';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"country = ""usa"";",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
sex=gender;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
arm=trt1;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"armcd=put(trt,3.);",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
drop gender trt trt1;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/make_sort_order.sas';,SAS Files\sdtm_dm.sas,yes,/folders/myfolders/test1/make_sort_order.sas,Yes,,,,,,,,,No,
"%make_sort_order(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=dm);",SAS Files\sdtm_dm.sas,,,,,,make_sort_order,,,,,,No,
proc sort,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
data=dm(keep = &dmkeepstring),SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
out=target.dm;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
by &dmsortstring;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"%make_empty_dataset(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=suppdm);",SAS Files\sdtm_dm.sas,,,,,,make_empty_dataset,,,,,,No,
data suppdm;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
set empty_suppdm,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
dm;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
keep &suppdmkeepstring;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
if orace ne '' then,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
do;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
rdomain = 'dm';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
qnam = 'raceoth';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"qlabel = 'race, other';",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
qval = left(orace);,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
qorig = 'crf';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
output;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
end;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
if randdt ne . then,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
do;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
rdomain = 'dm';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
qnam = 'randdtc';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
qlabel = 'randomization date';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"qval = left(put(randdt,yymmdd10.));",SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
qorig = 'crf';,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
output;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
end;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
"%make_sort_order(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=suppdm);",SAS Files\sdtm_dm.sas,,,,,,make_sort_order,,,,,,No,
proc sort,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
data=suppdm,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
out=target.suppdm;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
by &suppdmsortstring;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_dm.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/common.sas';,SAS Files\sdtm_ex.sas,yes,/folders/myfolders/test1/common.sas,No,,,,,,,,,No,
%common;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/make_empty_dataset.sas';,SAS Files\sdtm_ex.sas,yes,/folders/myfolders/test1/make_empty_dataset.sas,Yes,,,,,,,,,No,
"%make_empty_dataset(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=ex);",SAS Files\sdtm_ex.sas,,,,,,make_empty_dataset,,,,,,No,
%include '/folders/myfolders/test1/make_sdtm_dy2.sas';,SAS Files\sdtm_ex.sas,yes,/folders/myfolders/test1/make_sdtm_dy2.sas,Yes,,,,,,,,,No,
%include '/folders/myfolders/test1/make_sort_order.sas';,SAS Files\sdtm_ex.sas,yes,/folders/myfolders/test1/make_sort_order.sas,Yes,,,,,,,,,No,
data ex;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
set empty_ex,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
source.dosing;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
studyid = 'xyz123';,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
domain = 'ex';,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
usubjid = left(uniqueid);,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
exdose = dailydose;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
exdostot = dailydose;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
exdosu = 'mg';,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
"exdosfrm = 'tablet, coated';",SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
"exstdtc=put(startdt,yymmdd10.);",SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
"exendtc=put(enddt,yymmdd10.);",SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
proc sort,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
data=ex;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
by usubjid;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
data ex;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
merge ex(in=inex) target.dm(keep=usubjid rfstdtc arm);,SAS Files\sdtm_ex.sas,,,,,,,"ex(in=inex), target.dm(keep=usubjid, rfstdtc, arm)",,,,,No,
by usubjid;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
if inex;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
"%make_sdtm_dy(refdate=rfstdtc,date=exstdtc);",SAS Files\sdtm_ex.sas,,,,,,make_sdtm_dy,,,,,,No,
"%make_sdtm_dy(refdate=rfstdtc,date=exendtc);",SAS Files\sdtm_ex.sas,,,,,,make_sdtm_dy,,,,,,No,
extrt = arm;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
proc sort,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
data=ex;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
by studyid usubjid extrt exstdtc;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
options missing = ' ';,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
data ex;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
retain studyid domain usubjid exseq extrt exdose exdosu exdosfrm exdostot,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
exstdtc exendtc exstdy exendy;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
set ex(drop=exseq);,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
by studyid usubjid extrt exstdtc;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
if not (first.exstdtc and last.exstdtc) then,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
"put ""warn"" ""ing: key variables do not define an unique record. "" usubjid=;",SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
retain exseq;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
if first.usubjid then,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
exseq = 1;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
else,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
exseq = exseq + 1;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
"label exseq = ""sequence number"";",SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
"%make_sort_order(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=ex);",SAS Files\sdtm_ex.sas,,,,,,make_sort_order,,,,,,No,
proc sort,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
data=ex(keep = &exkeepstring),SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
out=target.ex;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
by &exsortstring;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_ex.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/common.sas';,SAS Files\sdtm_lb.sas,yes,/folders/myfolders/test1/common.sas,No,,,,,,,,,No,
%common;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/make_empty_dataset.sas';,SAS Files\sdtm_lb.sas,yes,/folders/myfolders/test1/make_empty_dataset.sas,Yes,,,,,,,,,No,
"%make_empty_dataset(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=lb);",SAS Files\sdtm_lb.sas,,,,,,make_empty_dataset,,,,,,No,
%include '/folders/myfolders/test1/make_sdtm_dy2.sas';,SAS Files\sdtm_lb.sas,yes,/folders/myfolders/test1/make_sdtm_dy2.sas,Yes,,,,,,,,,No,
%include '/folders/myfolders/test1/make_sort_order.sas';,SAS Files\sdtm_lb.sas,yes,/folders/myfolders/test1/make_sort_order.sas,Yes,,,,,,,,,No,
proc format;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
value visit_labs_month,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
0=baseline,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
1=3 months,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
2=6 months;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
data lb;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
set empty_lb,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
source.labs;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
studyid = 'xyz123';,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
domain = 'lb';,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
usubjid = left(uniqueid);,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"lborres = left(put(nresult,best.));",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lborresu = left(colunits);,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"lbornrlo = left(put(lownorm,best.));",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"lbornrhi = left(put(highnorm,best.));",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbcat = labcat;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbtest = labtest;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbtestcd = labtest;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbstresc = lborres;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbstresn = nresult;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbstresu = lborresu;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbstnrlo = lownorm;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbstnrhi = highnorm;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
if lbstnrlo ne . and lbstresn ne . and,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"round(lbstresn,.0000001) < round(lbstnrlo,.0000001) then",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbnrind = 'low';,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
else if lbstnrhi ne . and lbstresn ne . and,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"round(lbstresn,.0000001) > round(lbstnrhi,.0000001) then",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbnrind = 'high';,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
else if lbstnrhi ne . and lbstresn ne . then,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbnrind = 'normal';,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
visitnum = month;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"visit = put(month,visit_labs_month.);",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
if visit = 'baseline' then,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbblfl = 'y';,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
else,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbblfl = ' ';,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"lbdtc = put(labdate,yymmdd10.);",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
proc sort,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
data=lb;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
by usubjid;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
data lb;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
merge lb(in=inlb) target.dm(keep=usubjid rfstdtc);,SAS Files\sdtm_lb.sas,,,,,,,"lb(in=inlb), target.dm(keep=usubjid, rfstdtc)",,,,,No,
by usubjid;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
if inlb;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"%make_sdtm_dy(refdate=rfstdtc,date=lbdtc)",SAS Files\sdtm_lb.sas,,,,,,make_sdtm_dy,,,,,,No,
run;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
proc sort,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
data=lb;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
by studyid usubjid lbtestcd visitnum;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
data lb;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
retain studyid domain usubjid lbseq lbtestcd lbtest lbcat lborres lborresu lbornrlo lbornrhi,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbstresc lbstresn lbstresu lbstnrlo lbstnrhi lbnrind lbblfl visitnum visit lbdtc lbdy;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
set lb(drop=lbseq);,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
by studyid usubjid lbtestcd visitnum;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
if not (first.visitnum and last.visitnum) then,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"put ""warn"" ""ing: key variables do not define an unique record. "" usubjid=;",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
retain lbseq;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
if first.usubjid then,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbseq = 1;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
else,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
lbseq = lbseq + 1;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"label lbseq = ""sequence number"";",SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
"%make_sort_order(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=lb);",SAS Files\sdtm_lb.sas,,,,,,make_sort_order,,,,,,No,
proc sort,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
data=lb(keep = &lbkeepstring),SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
out=target.lb;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
by &lbsortstring;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_lb.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/common.sas';,SAS Files\sdtm_xp.sas,yes,/folders/myfolders/test1/common.sas,No,,,,,,,,,No,
%common;,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
%include '/folders/myfolders/test1/make_sdtm_dy2.sas';,SAS Files\sdtm_xp.sas,yes,/folders/myfolders/test1/make_sdtm_dy2.sas,Yes,,,,,,,,,No,
%include '/folders/myfolders/test1/make_sort_order.sas';,SAS Files\sdtm_xp.sas,yes,/folders/myfolders/test1/make_sort_order.sas,Yes,,,,,,,,,No,
%include '/folders/myfolders/test1/make_empty_dataset.sas';,SAS Files\sdtm_xp.sas,yes,/folders/myfolders/test1/make_empty_dataset.sas,Yes,,,,,,,,,No,
"%make_empty_dataset(metadatafile=/folders/myfolders/test1/sdtm_metadata.xlsx,dataset=xp);",SAS Files\sdtm_xp.sas,,,,,,make_empty_dataset,,,,,,No,
proc format;,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
value pain,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
0='none',SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
1='mild',SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
2='moderate',SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
3='severe';,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
value visit_labs_month,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
0='baseline visit',SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
1='month 3 visit',SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
2='month 6 visit';,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
run;,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
data xp;,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
set empty_xp source.pain;,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
studyid = 'xyz123';,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
domain = 'xp';,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
usubjid = left(uniqueid);,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
xptest = 'pain score';,SAS Files\sdtm_xp.sas,,,,,,,,,,,,No,
